In which series do I find <A> species' characters?;SELECT DISTINCT ?uri where { ?x dbp:species <A> . ?x dbo:series ?uri . ?x a dbo:FictionalCharacter }
In which series has <A> portrayed someone?;SELECT DISTINCT ?uri where { ?x dbo:portrayer <A> . ?x dbo:series ?uri }
In which sitcom did <B> acted and had <A> as its network ?;SELECT DISTINCT ?uri where { ?uri dbp:network <A> . ?uri dbo:starring <B> . ?uri a dbo:TelevisionShow }
In which television shows has <A> given her voice?;SELECT DISTINCT ?uri where { ?uri dbp:voices <A> . ?uri a dbo:TelevisionShow }
In which television shows have <A> served as an executive producer?;SELECT DISTINCT ?uri where { ?uri dbo:executiveProducer <A> . ?uri a dbo:TelevisionShow }
Is <A> a character of <B>?;ASK where { <B> dbp:characters <A> }
Is <A> an editor of <B>?;ASK where { <B> dbp:editing <A> }
Is <A> the cinematographer of <B>?;ASK where { <B> dbp:cinematography <A> }
Is <A> the cinematographer of <B>?;ASK where { <B> dbp:cinematography <A> }
Is <B> the editor of <A>?;ASK where { <A> dbo:editing <B> }
Is <B> the narrator of <A>?;ASK where { <A> dbo:narrator <B> }
list  the producer of the movies in which <A> in the star cast?;SELECT DISTINCT ?uri where { ?x dbp:starring <A> . ?x dbp:producer ?uri . ?x a dbo:Film }
List all the developers of the <A> series?;SELECT DISTINCT ?uri where { ?x dbo:series <A> . ?x dbo:developer ?uri }
List all the former broadcast network of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:formerBroadcastNetwork ?uri }
List all the movies whose directors were born in <A>?;SELECT DISTINCT ?uri where { ?x dbo:birthPlace <A> . ?uri dbp:director ?x }
List all the notable work of the screen writer who produced <A> ?;SELECT DISTINCT ?uri where { ?x dbo:notableWork <A> . ?x dbo:notableWork ?uri . ?x a dbo:ScreenWriter }
List down all the cast members of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:starring ?uri }
List down the cinematographers of <A>?;SELECT DISTINCT ?uri where { <A> dbp:cinematography ?uri }
List down the TV shows whose producer is <A> and writer is <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:producer <A> . ?uri dbp:writer <B> . ?uri a dbo:TelevisionShow }
List few <A> movies ?;SELECT DISTINCT ?uri where { ?uri dbp:language <A> . ?uri a dbo:Film }
List the <B> shows broadcasted on <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:genre <B> . ?uri dbo:network <A> . ?uri a dbo:TelevisionShow }
List the actors of  <A>?;SELECT DISTINCT ?uri where { <A> dbp:starring ?uri }
List the awards won by the cinematographer of <A>?;SELECT DISTINCT ?uri where { <A> dbp:cinematography ?x . ?x dbo:award ?uri }
List the awards won by the film director of <A>?;SELECT DISTINCT ?uri where { <A> dbp:director ?x . ?x dbo:award ?uri }
List the broadcast area of the TV stations which also serves in <A> ?;SELECT DISTINCT ?uri where { ?x dbo:broadcastArea <A> . ?x dbp:broadcastArea ?uri }
List the cast member of the movies whose producer is <A>.;SELECT DISTINCT ?uri where { ?x dbo:producer <A> . ?x dbo:starring ?uri . ?x a dbo:Film }
List the characters of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:characters ?uri }
List the comic characters created by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:creators <A> . ?uri a dbo:ComicsCharacter }
List the film starring of the movies whose editor is <A> ?;SELECT DISTINCT ?uri where { ?x dbo:editing <A> . ?x dbp:starring ?uri . ?x a dbo:Film }
List the guest of the show <A>?;SELECT DISTINCT ?uri where { <A> dbp:guests ?uri }
List the guests of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:guests ?uri }
List the judge of the TV show whose one of the judge is <A> ?;SELECT DISTINCT ?uri where { ?x dbp:judges <A> . ?x dbp:judges ?uri . ?x a dbo:TelevisionShow }
List the movies directed by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:director <A> . ?uri a dbo:Film }
List the movies produced by <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:producer <A> . ?uri a dbo:Film }
List the movies whose cast member were born in <A>.;SELECT DISTINCT ?uri where { ?x dbo:birthPlace <A> . ?uri dbo:starring ?x . ?uri a dbo:Film }
List the movies whose editors are born in <A>.;SELECT DISTINCT ?uri where { ?x dbp:placeOfBirth <A> . ?uri dbo:editing ?x . ?uri a dbo:Film }
List the music played in television episode which came after <A> ?;SELECT DISTINCT ?uri where { <A> dbo:subsequentWork ?x . ?x dbp:music ?uri }
List the people casted in <A> and <B>?;SELECT DISTINCT ?uri where { <A> dbo:starring ?uri . <B> dbp:starring ?uri . ?uri a dbo:Person }
List the people who influenced the comedian who acted in <A> ?;SELECT DISTINCT ?uri where { <A> dbp:starring ?x . ?x dbo:influencedBy ?uri . ?x a dbo:Comedian }
List the producer of the television shows distributed by <A>.;SELECT DISTINCT ?uri where { ?x dbp:distributor <A> . ?x dbo:producer ?uri . ?x a dbo:TelevisionShow }
List the producer of the TV shows whose company is <A>.;SELECT DISTINCT ?uri where { ?x dbo:company <A> . ?x dbo:producer ?uri . ?x a dbo:TelevisionShow }
List the producers who produced movies starring <A>.;SELECT DISTINCT ?uri where { ?x dbp:starring <A> . ?x dbp:producer ?uri . ?x a dbo:Film }
List the show related to the which was followed by <A>?;SELECT DISTINCT ?uri where { ?x dbo:subsequentWork <A> . ?uri dbo:related ?x . ?uri a dbo:TelevisionShow }
List the shows whose network is run by <A>.;SELECT DISTINCT ?uri where { ?x dbo:owningCompany <A> . ?uri dbo:network ?x . ?uri a dbo:TelevisionShow }
List the starring of the movies whose label is <A> ?;SELECT DISTINCT ?uri where { ?x dbp:label <A> . ?x dbp:starring ?uri . ?x a dbo:Film }
List the television shows one of whose distributor's divisions is <A>.;SELECT DISTINCT ?uri where { ?x dbp:divisions <A> . ?uri dbp:distributor ?x . ?uri a dbo:TelevisionShow }
List the television shows whose Composers are associated with <A> ?;SELECT DISTINCT ?uri where { ?x dbo:associatedBand <A> . ?uri dbp:composer ?x . ?uri a dbo:TelevisionShow }
List the television shows whose distributors are located at <A>.;SELECT DISTINCT ?uri where { ?x dbp:locationCity <A> . ?uri dbp:distributor ?x . ?uri a dbo:TelevisionShow }
List the television shows whose network's executive officer is <A>.;SELECT DISTINCT ?uri where { ?x dbo:keyPerson <A> . ?uri dbo:network ?x . ?uri a dbo:TelevisionShow }
List the television shows whose network's owning company is <A>?;SELECT DISTINCT ?uri where { ?x dbo:owningCompany <A> . ?uri dbp:network ?x . ?uri a dbo:TelevisionShow }
List the television shows whose network's sister names is <A>.;SELECT DISTINCT ?uri where { ?x dbp:sisterNames <A> . ?uri dbp:network ?x . ?uri a dbo:TelevisionShow }
List the total number of executive producer of TV show which have one of the executiive producer as <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:executiveProducer <A> . ?x dbp:executiveProducer ?uri }
List TV shows with producer as <A> and company is <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:company <B> . ?uri dbo:producer <A> . ?uri a dbo:TelevisionShow }
Movie's produced by <B> has <A> as director of photography;SELECT DISTINCT ?uri where { ?uri dbo:producer <B> . ?uri dbo:cinematography <A> . ?uri a dbo:Film }
Name a company with one of the key person as <B> and produces <A>?;SELECT DISTINCT ?uri where { ?uri dbo:keyPerson <B> . ?uri dbp:products <A> . ?uri a dbo:Company }
Name a fictional character whose relative is <B> and species is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:relative <B> . ?uri dbo:species <A> . ?uri a dbo:FictionalCharacter }
Name a movie with actor as <A> and music by <B>?;SELECT DISTINCT ?uri where { ?uri dbp:starring <A> . ?uri dbp:music <B> . ?uri a dbo:Film }
Name a show hosted by <A> and judged by <B>?;SELECT DISTINCT ?uri where { ?uri dbp:presenter <A> . ?uri dbp:judges <B> . ?uri a dbo:TelevisionShow }
Name a TV show judged by <B> and presented by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:judges <B> . ?uri dbp:presenter <A> . ?uri a dbo:TelevisionShow }
Name all the broadcast area of the TV stations which has <A> as one of the broadcast area ?;SELECT DISTINCT ?uri where { ?x dbp:broadcastArea <A> . ?x dbp:broadcastArea ?uri . ?x a dbo:TelevisionStation }
Name all the products produced by the producer of <A> ?;SELECT DISTINCT ?uri where { ?x dbo:product <A> . ?x dbo:product ?uri }
Name few movies directed by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:director <A> . ?uri a dbo:Film }
Name few television shows's anchored by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:presenter <A> . ?uri a dbo:TelevisionShow }
Name few TV shows aired by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:network <A> . ?uri a dbo:TelevisionShow }
Name some comic characters created by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:creator <A> }
Name some TV shows whose theme is made by a band associated with <A>?;SELECT DISTINCT ?uri where { ?x dbo:associatedBand <A> . ?uri dbp:themeMusicComposer ?x . ?uri a dbo:TelevisionShow }
Name the  former broadcast network of the television station which is the sister stations of <A>?;SELECT DISTINCT ?uri where { <A> dbp:sisterStations ?x . ?x dbo:formerBroadcastNetwork ?uri }
Name the <A> TV show written by <B>  ?;SELECT DISTINCT ?uri where { ?uri dbo:company <A> . ?uri dbp:writer <B> . ?uri a dbo:TelevisionShow }
Name the <B> TV show judged by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:judges <A> . ?uri dbp:channel <B> . ?uri a dbo:TelevisionShow }
Name the actor of <A> to which <B> is married ?;SELECT DISTINCT ?uri where { <B> dbp:spouse ?uri . <A> dbo:starring ?uri }
Name the actors of the TV show which has an episode named <A> ?;SELECT DISTINCT ?uri where { <A> dbp:series ?x . ?x dbp:starring ?uri . ?x a dbo:TelevisionShow }
Name the broadcast area of  <A> ?;SELECT DISTINCT ?uri where { <A> dbp:area ?uri }
Name the broadcast area of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:broadcastArea ?uri }
Name the children of the person who is the star of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:starring ?x . ?x dbp:children ?uri . ?x a dbo:Person }
Name the common editor of <B> and <A>?;SELECT DISTINCT ?uri where { <B> dbo:editing ?uri . <A> dbo:editing ?uri }
Name the directors of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:director ?uri }
Name the fictional character whose relative are <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbo:relative <B> . ?uri dbp:relatives <A> . ?uri a dbo:FictionalCharacter }
Name the fictional character whose relatives are <A> and belongs to <B> ?;SELECT DISTINCT ?uri where { ?uri dbp:relatives <A> . ?uri dbo:relative <B> . ?uri a dbo:FictionalCharacter }
Name the fictional character whose relatives are <A> and is of species <B>?;SELECT DISTINCT ?uri where { ?uri dbp:relatives <A> . ?uri dbo:species <B> . ?uri a dbo:FictionalCharacter }
Name the fictional character whose species is <A> and has relatives named <B>?;SELECT DISTINCT ?uri where { ?uri dbo:species <A> . ?uri dbp:relatives <B> . ?uri a dbo:FictionalCharacter }
Name the fictional character whose voice's animator is <A>?;SELECT DISTINCT ?uri where { ?x dbp:animator <A> . ?uri dbo:voice ?x . ?uri a dbo:FictionalCharacter }
Name the licensee of the TV station whose one of the licensee is <A> ?;SELECT DISTINCT ?uri where { ?x dbp:licensee <A> . ?x dbp:licensee ?uri . ?x a dbo:TelevisionStation }
Name the movie who has screenplay by <B> and is edited by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:screenplay <B> . ?uri dbp:editing <A> . ?uri a dbo:Film }
Name the movie whose director is <A> and editor is <B>?;SELECT DISTINCT ?uri where { ?uri dbo:editing <B> . ?uri dbo:director <A> . ?uri a dbo:Film }
Name the movie whose producer is <B> and music is given by <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:producer <B> . ?uri dbp:music <A> . ?uri a dbo:Film }
Name the movie whose screenplay is by <B> and directed by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:screenplay <B> . ?uri dbo:director <A> . ?uri a dbo:Film }
Name the movie written by <A> and distributed by <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:distributor <B> . ?uri dbp:writer <A> . ?uri a dbo:Film }
Name the movies directed by <A> and edited by <B>?;SELECT DISTINCT ?uri where { ?uri dbo:director <A> . ?uri dbp:editing <B> . ?uri a dbo:Film }
Name the movies distributed by <A> and directed by <B> ?;SELECT DISTINCT ?uri where { ?uri dbp:distributor <A> . ?uri dbp:director <B> . ?uri a dbo:Film }
Name the movies distributed by <B> and edited by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:distributor <B> . ?uri dbp:editing <A> . ?uri a dbo:Film }
Name the movies writtten by the group <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:writer <A> . ?uri a dbo:Film }
Name the notable work by <A> which is also the series of <B> ?;SELECT DISTINCT ?uri where { <A> dbp:notableworks ?uri . <B> dbo:series ?uri }
Name the presenter of <A> ?;SELECT DISTINCT ?uri where { <A> dbp:presenter ?uri }
Name the series of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:series ?uri }
Name the show formed by <A> and had network as <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:developer <A> . ?uri dbp:network <B> . ?uri a dbo:TelevisionShow }
Name the show whose jury consist of <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbp:judges <B> . ?uri dbp:judges <A> . ?uri a dbo:TelevisionShow }
Name the show whose theme composing band previously also had <A>?;SELECT DISTINCT ?uri where { ?x dbo:formerBandMember <A> . ?uri dbp:themeMusicComposer ?x . ?uri a dbo:TelevisionShow }
Name the shows whose theme was composed by a band in which <A> used to be?;SELECT DISTINCT ?uri where { ?x dbo:formerBandMember <A> . ?uri dbp:themeMusicComposer ?x . ?uri a dbo:TelevisionShow }
Name the sitcoms whose network's owning company is <A>?;SELECT DISTINCT ?uri where { ?x dbo:owningCompany <A> . ?uri dbo:network ?x . ?uri a dbo:TelevisionShow }
Name the television program voiced by <A> and aired on <B>?;SELECT DISTINCT ?uri where { ?uri dbp:voices <A> . ?uri dbp:network <B> . ?uri a dbo:TelevisionShow }
Name the television show created by <A> and also has actor named <B>?;SELECT DISTINCT ?uri where { ?uri dbo:starring <B> . ?uri dbo:creator <A> . ?uri a dbo:TelevisionShow }
Name the television show developed by <A> and distributed by <B>?;SELECT DISTINCT ?uri where { ?uri dbo:developer <A> . ?uri dbp:distributor <B> . ?uri a dbo:TelevisionShow }
Name the television show directed by <A> and judged by <B> ?;SELECT DISTINCT ?uri where { ?uri dbp:creator <A> . ?uri dbp:judges <B> . ?uri a dbo:TelevisionShow }
Name the television show distributed by <B> and voiced by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:distributor <B> . ?uri dbp:voices <A> . ?uri a dbo:TelevisionShow }
Name the television show voiced by <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbp:voices <B> . ?uri dbp:voices <A> . ?uri a dbo:TelevisionShow }
Name the television show where <A> has given voice and is distributed by <B>?;SELECT DISTINCT ?uri where { ?uri dbp:voices <A> . ?uri dbp:distributor <B> . ?uri a dbo:TelevisionShow }
Name the television show which was developed by <A> and distributed by <B>?;SELECT DISTINCT ?uri where { ?uri dbp:developer <A> . ?uri dbp:distributor <B> . ?uri a dbo:TelevisionShow }
Name the television show whose company is <A> and <B>?;SELECT DISTINCT ?uri where { ?uri dbo:company <A> . ?uri dbp:company <B> . ?uri a dbo:TelevisionShow }
Name the television show whose creator is <A> and presented by <B>?;SELECT DISTINCT ?uri where { ?uri dbp:creator <A> . ?uri dbo:presenter <B> . ?uri a dbo:TelevisionShow }
Name the television show whose distributor is <B> and  the character voice is given by <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:distributor <B> . ?uri dbp:voices <A> . ?uri a dbo:TelevisionShow }
Name the television show whose network is <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbp:network <B> . ?uri dbo:network <A> . ?uri a dbo:TelevisionShow }
Name the television show whose subsequent work is <B> and Composer is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:subsequentWork <B> . ?uri dbp:composer <A> . ?uri a dbo:TelevisionShow }
Name the television show whose subsequent work is <B> and opening theme is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:subsequentWork <B> . ?uri dbo:openingTheme <A> . ?uri a dbo:TelevisionShow }
Name the television show whose voice is given by <B> and it's distributor is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:voices <B> . ?uri dbo:distributor <A> . ?uri a dbo:TelevisionShow }
Name the television show with opening theme as <A> and is composed by <B>?;SELECT DISTINCT ?uri where { ?uri dbo:openingTheme <A> . ?uri dbp:themeMusicComposer <B> . ?uri a dbo:TelevisionShow }
Name the tv series produced by <A> and <B>?;SELECT DISTINCT ?uri where { ?uri dbo:producer <A> . ?uri dbo:producer <B> . ?uri a dbo:TelevisionShow }
Name the TV show broadcasted by <A> and presented by <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:presenter <B> . ?uri dbo:channel <A> . ?uri a dbo:TelevisionShow }
Name the TV show distributed by <B> and is broadcasted by <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:distributor <B> . ?uri dbp:network <A> . ?uri a dbo:TelevisionShow }
Name the TV show which has judge as <B> is broadcasted on <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:channel <A> . ?uri dbp:judges <B> . ?uri a dbo:TelevisionShow }
Name the TV show whose cast member is <B> and is related to <A>?;SELECT DISTINCT ?uri where { ?uri dbo:starring <B> . ?uri dbo:related <A> . ?uri a dbo:TelevisionShow }
Name the TV show whose company is <A> and written by <B>?;SELECT DISTINCT ?uri where { ?uri dbo:company <A> . ?uri dbp:writer <B> . ?uri a dbo:TelevisionShow }
Name the TV show whose composer is <A> and company as <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:composer <A> . ?uri dbp:company <B> . ?uri a dbo:TelevisionShow }
Name the TV show whose network is <B> and is the subsequent work of <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:network <B> . ?uri dbo:subsequentWork <A> . ?uri a dbo:TelevisionShow }
Name the TV show whose opening theme is <A> and the subsequent work is <B>?;SELECT DISTINCT ?uri where { ?uri dbo:openingTheme <A> . ?uri dbo:subsequentWork <B> . ?uri a dbo:TelevisionShow }
Name the TV show whose producer is <A> and company is <B> ?;SELECT DISTINCT ?uri where { ?uri dbp:producer <A> . ?uri dbo:company <B> . ?uri a dbo:TelevisionShow }
Name the TV show with <A> as artist and <B> as the channel ?;SELECT DISTINCT ?uri where { ?uri dbp:creator <A> . ?uri dbp:channel <B> . ?uri a dbo:TelevisionShow }
Name the TV show with artist <B> and cast member <A> ?;SELECT DISTINCT ?uri where { ?uri dbp:artist <B> . ?uri dbo:starring <A> . ?uri a dbo:TelevisionShow }
Name the TV show with distributor as <B> and has theme music composed by <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:distributor <B> . ?uri dbp:themeMusicComposer <A> . ?uri a dbo:TelevisionShow }
Name the tv show with judges <A> and <B>?;SELECT DISTINCT ?uri where { ?uri dbp:judges <A> . ?uri dbp:judges <B> . ?uri a dbo:TelevisionShow }
Name the TV show with theme music by <A> and broadcasted on <B> ?;SELECT DISTINCT ?uri where { ?uri dbp:network <B> . ?uri dbp:themeMusicComposer <A> . ?uri a dbo:TelevisionShow }
Name the TV shows owned by divisions of <A>?;SELECT DISTINCT ?uri where { ?x dbp:parent <A> . ?uri dbp:company ?x . ?uri a dbo:TelevisionShow }
Name the TV shows related to <B> and is aired on <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:related <B> . ?uri dbo:network <A> . ?uri a dbo:TelevisionShow }
Name the TV shows whose developer is <A> and executive producer is <B>?;SELECT DISTINCT ?uri where { ?uri dbo:developer <A> . ?uri dbo:executiveProducer <B> . ?uri a dbo:TelevisionShow }
Name the TV shows with network as <B> and company as <A> ?;SELECT DISTINCT ?uri where { ?uri dbo:network <B> . ?uri dbp:company <A> . ?uri a dbo:TelevisionShow }
Over how many cities did the <A>, Season 11 take place?;SELECT DISTINCT COUNT(?uri) where { <A> dbp:city ?uri }
Some movies whose screenplay is done by <A> born people?;SELECT DISTINCT ?uri where { ?x dbo:birthPlace <A> . ?uri dbp:screenplay ?x }
Through which label did <A> produce his movie?;SELECT DISTINCT ?uri where { ?x dbp:producer <A> . ?x dbp:label ?uri . ?x a dbo:Film }
To which series <A> belong to ?;SELECT DISTINCT ?uri where { <A> dbp:series ?uri }
To which series does the character of <A> belong?;SELECT DISTINCT ?uri where { <A> dbo:series ?uri }
Was <A> cinematographed by <B>Cronenweth?;ASK where { <A> dbo:cinematography <B> }
Was <A> edited by <B>?;ASK where { <A> dbo:editing <B> }
Was <A> edited by <B>?;ASK where { <A> dbo:editing <B> }
Was <A> edited by <B>?;ASK where { <A> dbo:editing <B> }
Was <A> the director of the <B>?;ASK where { <B> dbo:cinematography <A> }
Was <B> a character of <A>?;ASK where { <A> dbp:characters <B> }
Was <B> a guest on <A>?;ASK where { <A> dbp:guests <B> }
Was <B> cinematographed by <A>?;ASK where { <B> dbp:cinematography <A> }
Was <B> the cinematographer of <A>?;ASK where { <A> dbp:cinematography <B> }
Was <B> the cinematographer of <A>?;ASK where { <A> dbo:cinematography <B> }
Was the <A> narrated by <B>?;ASK where { <A> dbp:narrator <B> }
What  awards did the cast members of <A> win?;SELECT DISTINCT ?uri where { <A> dbo:starring ?x . ?x dbp:awards ?uri }
What <A> directed movie has  photography director as <B> ?;SELECT DISTINCT ?uri where { ?uri dbo:cinematography <B> . ?uri dbp:director <A> . ?uri a dbo:Film }
What actor of <B> of <A>?;SELECT DISTINCT ?uri where { <B> dbp:starring ?uri . <A> dbo:relation ?uri }
What actor starred in <B> and is married to <A>?;SELECT DISTINCT ?uri where { <B> dbp:starring ?uri . <A> dbp:spouse ?uri }
What are all the TV shows which are related to the ones produced by <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:executiveProducer <A> . ?uri dbo:related ?x . ?uri a dbo:TelevisionShow }
What are some characters of series produced by <A>?;SELECT DISTINCT ?uri where { ?x dbo:executiveProducer <A> . ?uri dbo:series ?x }
What are some fictional characters whose voice is in <A>?;SELECT DISTINCT ?uri where { ?uri dbo:voice <A> }
What are some movies whose distributer's CEO is <A>?;SELECT DISTINCT ?uri where { ?x dbp:keyPeople <A> . ?uri dbp:distributor ?x . ?uri a dbo:Film }
What are some movies whose distributors are led by <A>?;SELECT DISTINCT ?uri where { ?x dbo:keyPerson <A> . ?uri dbp:distributor ?x . ?uri a dbo:Film }
What are some movies whose score is composed by relatives of <A>?;SELECT DISTINCT ?uri where { ?x dbp:relatives <A> . ?uri dbp:music ?x . ?uri a dbo:Film }
What are some movies written by British <A>?;SELECT DISTINCT ?uri where { ?x dbo:nationality <A> . ?uri dbo:writer ?x . ?uri a dbo:Film }
What are some other great things by the person who produced <A>?;SELECT DISTINCT COUNT(?uri) where { <A> dbo:producer ?x . ?x dbp:notableworks ?uri . ?x a dbo:Person }
What are some shows by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:network <A> . ?uri a dbo:TelevisionShow }
What are some shows whose voice actors play the <A>?;SELECT DISTINCT ?uri where { ?x dbo:instrument <A> . ?uri dbp:voices ?x . ?uri a dbo:TelevisionShow }
What are some tv shows created by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:creator <A> . ?uri a dbo:TelevisionShow }
What are some TV shows similar to the one produced by <A>?;SELECT DISTINCT ?uri where { ?x dbp:producer <A> . ?uri dbo:related ?x . ?uri a dbo:TelevisionShow }
What are some TV shows whose voice actors are from <A>, US?;SELECT DISTINCT ?uri where { ?x dbp:birthPlace <A> . ?uri dbp:voices ?x . ?uri a dbo:TelevisionShow }
What are the awards won by the film director of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:director ?x . ?x dbp:awards ?uri }
What are the awards won by the film editor of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:editing ?x . ?x dbo:award ?uri }
What are the awards won by the film editor of <A>?;SELECT DISTINCT ?uri where { <A> dbo:editing ?x . ?x dbp:awards ?uri }
What are the awards won by the producer of <A>;SELECT DISTINCT ?uri where { <A> dbp:producer ?x . ?x dbp:awards ?uri }
What are the awards won by the producer of <A> (film)?;SELECT DISTINCT ?uri where { <A> dbo:producer ?x . ?x dbo:award ?uri }
What are the birth place of the people who are the star of <A>?;SELECT DISTINCT ?uri where { <A> dbo:starring ?x . ?x dbo:birthPlace ?uri . ?x a dbo:Person }
What are the broadcast areas of <A>?;SELECT DISTINCT ?uri where { <A> dbp:broadcastArea ?uri }
What are the central characters in <A> series?;SELECT DISTINCT ?uri where { ?uri dbo:series <A> }
What are the films whose atleast one cast member died due to <A>?;SELECT DISTINCT ?uri where { ?x dbo:deathCause <A> . ?uri dbp:starring ?x . ?uri a dbo:Film }
What are the movies directed by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:director <A> . ?uri a dbo:Film }
What are the movies produced by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:producer <A> . ?uri a dbo:Film }
What are the movies whose cast members are signed up with <A>?;SELECT DISTINCT ?uri where { ?x dbp:label <A> . ?uri dbp:starring ?x . ?uri a dbo:Film }
What are the movies whose cinematographer is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:cinematography <A> . ?uri a dbo:Film }
What are the movies whose director is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:director <A> . ?uri a dbo:Film }
What are the movies whose director of photography is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:cinematography <A> . ?uri a dbo:Film }
What are the movies whose director's daughter is <A>?;SELECT DISTINCT ?uri where { ?x dbo:child <A> . ?uri dbp:director ?x . ?uri a dbo:Film }
What are the movies whose distributor's headquarters is <A>?;SELECT DISTINCT ?uri where { ?x dbp:headquarters <A> . ?uri dbp:distributor ?x . ?uri a dbo:Film }
What are the movies whose editor died in <A>?;SELECT DISTINCT ?uri where { ?x dbo:deathPlace <A> . ?uri dbo:editing ?x }
What are the movies whose editor is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:editing <A> . ?uri a dbo:Film }
What are the movies whose screenplay is done by <A>?;SELECT DISTINCT ?uri where { ?uri dbp:screenplay <A> . ?uri a dbo:Film }
What are the movies with <A> as screenwriter?;SELECT DISTINCT ?uri where { ?uri dbp:screenplay <A> . ?uri a dbo:Film }
What are the movies written by <A>?;SELECT DISTINCT ?uri where { ?uri dbo:writer <A> . ?uri a dbo:Film }
What are the nicknames given to the characters of <A>?;SELECT DISTINCT ?uri where { <A> dbp:nickname ?uri }
What are the notable works of the person who produced <A>?;SELECT DISTINCT ?uri where { <A> dbo:producer ?x . ?x dbp:notableworks ?uri . ?x a dbo:Person }
What are the other notable work of the executive producer of <A>?;SELECT DISTINCT ?uri where { <A> dbo:executiveProducer ?x . ?x dbp:notableworks ?uri }
What are the prizes won by the animator of <A> ?;SELECT DISTINCT ?uri where { <A> dbo:animator ?x . ?x dbo:award ?uri }
What are the shows whose creator has worked as a <A>?;SELECT DISTINCT ?uri where { ?x dbo:occupation <A> . ?uri dbo:creator ?x . ?uri a dbo:TelevisionShow }
What are the television shows of a company headquartered in <A>?;SELECT DISTINCT ?uri where { ?x dbp:headquarters <A> . ?uri dbp:company ?x . ?uri a dbo:TelevisionShow }
What are the television shows telecasted on the network which has headquarters at <A>?;SELECT DISTINCT ?uri where { ?x dbp:headquarters <A> . ?uri dbp:network ?x . ?uri a dbo:TelevisionShow }
What are the television shows which are in <B> and <A>?;SELECT DISTINCT ?uri where { ?uri dbo:format <B> . ?uri dbo:format <A> . ?uri a dbo:TelevisionShow }
What are the television shows whose company is <A>?;SELECT DISTINCT ?uri where { ?uri dbp:company <A> . ?uri a dbo:TelevisionShow }
What are the television shows whose company is <A>?;SELECT DISTINCT ?uri where { ?uri dbo:company <A> . ?uri a dbo:TelevisionShow }
What are the television shows whose company is owned by <A>;SELECT DISTINCT ?uri where { ?x dbo:owningCompany <A> . ?uri dbp:company ?x . ?uri a dbo:TelevisionShow }
