Which company owns <A> ?,SELECT DISTINCT ?uri where { <A> dbo:owningCompany ?uri }
Which company owns <A>?,SELECT DISTINCT ?uri where { ?uri dbo:subsidiary <A> }
Which company owns <B> and <A> ?,SELECT DISTINCT ?uri where { <B> dbp:parent ?uri . <A> dbp:parent ?uri }
Which company owns the manufacturer of the <A>?,SELECT DISTINCT ?uri where { ?x dbp:products <A> . ?x dbp:parent ?uri }
Which company produced the car which was a new version of <A>?,SELECT DISTINCT ?uri where { ?x dbp:predecessor <A> . ?x dbp:parentCompany ?uri . ?x a dbo:Automobile }
Which company was the designer of <A> and <B> ?,SELECT DISTINCT ?uri where { <A> dbo:designer ?uri . <B> dbo:designer ?uri . ?uri a dbo:Company }
Which company which assembles its cars in <A>?,SELECT DISTINCT ?uri where { ?x dbp:assembly <A> . ?x dbo:parentCompany ?uri . ?x a dbo:Automobile }
Which company's cars are assembled in <A>?,SELECT DISTINCT ?uri where { ?x dbp:assembly <A> . ?x dbp:parentCompany ?uri . ?x a dbo:Automobile }
Which company's cars are assembled in <A>?,SELECT DISTINCT ?uri where { ?x dbp:assembly <A> . ?x dbp:parentCompany ?uri . ?x a dbo:Automobile }
Which company's division is <A>? Correct Question,SELECT DISTINCT ?uri where { ?uri dbp:divisions <A> }
Which continents can be reached by flight companies available on <A>?,SELECT DISTINCT ?uri where { ?x dbo:targetAirport <A> . ?x dbp:destinations ?uri . ?x a dbo:Airline }
Which country's people work in the <A>?,SELECT DISTINCT ?uri where { ?x dbo:institution <A> . ?x dbp:nationality ?uri . ?x a dbo:Engineer }
Which currency is primarily used by the company which is the distributing label of <A>?,SELECT DISTINCT ?uri where { <A> dbo:distributingLabel ?x . ?x dbp:currency ?uri . ?x a dbo:Organisation }
Which designer of <A> owns <B> ?,SELECT DISTINCT ?uri where { <A> dbo:designer ?uri . <B> dbp:owner ?uri }
Which distributer of <A> is also the stockholde of <B> ?,SELECT DISTINCT ?uri where { <A> dbo:distributor ?uri . <B> dbo:owner ?uri }
Which distributer of <B> also makes <A> ?,SELECT DISTINCT ?uri where { <A> dbp:manufacturer ?uri . <B> dbp:distributor ?uri }
Which employer of <A> is also the producer of <B> ?,SELECT DISTINCT ?uri where { <A> dbo:employer ?uri . <B> dbo:manufacturer ?uri }
Which engine's successor's predecessor is <A>?,SELECT DISTINCT ?uri where { ?x dbo:predecessor <A> . ?uri dbo:successor ?x . ?uri a dbo:Engine }
Which gadgets are made by companies of <A>?,SELECT DISTINCT ?uri where { ?x dbp:locationCity <A> . ?uri dbo:manufacturer ?x }
Which gaming console's central processing unit is <B> and built by <A>?,SELECT DISTINCT ?uri where { ?uri dbo:cpu <B> . ?uri dbo:manufacturer <A> }
Which hub of <A> is also the resting place of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:hubs ?uri . <B> dbo:restingPlace ?uri }
Which info. appliance is manufactured by <A> and is the predecessor of <B>?,SELECT DISTINCT ?uri where { ?uri dbp:predecessor <B> . ?uri dbo:manufacturer <A> . ?uri a dbo:InformationAppliance }
Which license of the <B> is also the  product of the <A>,SELECT DISTINCT ?uri where { <B> dbo:license ?uri . <A> dbo:product ?uri }
Which manufacturer of  <B> is the parent of  <A> ?,SELECT DISTINCT ?uri where { <B> dbo:manufacturer ?uri . <A> dbp:parent ?uri }
Which nation's engineers have graduated in <A>?,SELECT DISTINCT ?uri where { ?x dbo:education <A> . ?x dbp:nationality ?uri . ?x a dbo:Engineer }
Which newspapers are owned by companies which are under <A>?,SELECT DISTINCT ?uri where { ?x dbo:keyPerson <A> . ?uri dbp:owners ?x . ?uri a dbo:Newspaper }
Which operator of <A> is also the nationality of the <B> ?,SELECT DISTINCT ?uri where { <A> dbo:operator ?uri . <B> dbo:nationality ?uri }
Which owner of <B> F.C also owns <A> ?,SELECT DISTINCT ?uri where { <A> dbo:owningCompany ?uri . <B> dbp:owner ?uri }
Which parent company of <A> is the label of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:parent ?uri . <B> dbp:label ?uri }
Which parent company of the <A> is also the alma mater of the <B>?,SELECT DISTINCT ?uri where { <A> dbo:parentCompany ?uri . <B> dbo:almaMater ?uri }
Which person designed the cars which has been designed by <A>?,SELECT DISTINCT ?uri where { ?x dbo:designCompany <A> . ?x dbp:designer ?uri . ?x a dbo:Automobile }
Which person works at <A>?,SELECT DISTINCT ?uri where { ?uri dbo:employer <A> . ?uri a dbo:Person }
Which producer of  the <A> is also the  distributor of  <B>?,SELECT DISTINCT ?uri where { <A> dbp:manufacturer ?uri . <B> dbp:distributor ?uri }
Which producer of <A> has <B> as an important person ?,SELECT DISTINCT ?uri where { ?uri dbo:product <A> . ?uri dbp:keyPeople <B> }
Which producer of <A> has a key person <B> ?,SELECT DISTINCT ?uri where { ?uri dbp:keyPeople <B> . ?uri dbp:products <A> }
Which producer of <B> engine is also the owner of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:engine ?uri . <A> dbp:company ?uri }
Which recognized title of <A> is also the product of <B>,SELECT DISTINCT ?uri where { <B> dbp:products ?uri . <A> dbo:award ?uri }
Which settelment area is the home town of the <A> and <B>?,SELECT DISTINCT ?uri where { <A> dbo:hometown ?uri . <B> dbo:hometown ?uri . ?uri a dbo:Settlement }
Which share holder of <A> is also the content license of the <B> ?,SELECT DISTINCT ?uri where { <B> dbp:license ?uri . <A> dbp:owner ?uri }
Which shareholder of <A> is also the operator of <B> ?,SELECT DISTINCT ?uri where { <B> dbp:operator ?uri . <A> dbp:owner ?uri }
Which shareholder of <B> is also the parent company of the <A>?,SELECT DISTINCT ?uri where { <A> dbo:parentCompany ?uri . <B> dbp:owner ?uri }
Which ship builder built the <<B> ?,SELECT DISTINCT ?uri where { <A> dbp:shipBuilder ?uri . <B> dbp:shipBuilder ?uri }
Which shows are from a company whose subsidiary is <A>?,SELECT DISTINCT ?uri where { ?x dbo:subsidiary <A> . ?uri dbp:company ?x . ?uri a dbo:TelevisionShow }
Which stockholder of <B> was training center of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:training ?uri . <B> dbp:owner ?uri }
Which technological products were manufactured by <A>?,SELECT DISTINCT ?uri where { ?uri dbo:manufacturer <A> . ?uri a dbo:InformationAppliance }
Which work institue of <B> belongs to <A> ?,SELECT DISTINCT ?uri where { <B> dbp:workInstitutions ?uri . <A> dbp:owner ?uri }
Whihc successor of <A> was built bu <B> ?,SELECT DISTINCT ?uri where { <B> dbo:manufacturer ?uri . <A> dbp:successor ?uri }
Who  works  at <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbo:employer <B> . ?uri dbo:employer <A> }
Who are the employer of <A>?,SELECT DISTINCT ?uri where { <A> dbo:employer ?uri }
Who are the major stockholders of the bank which is the company of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:company ?x . ?x dbp:owner ?uri . ?x a dbo:Bank }
Who are the members of organizations headquartered at <A>?,SELECT DISTINCT ?uri where { ?x dbp:headquarters <A> . ?x dbp:membership ?uri . ?x a dbo:Organisation }
Who are the producers of <A>?,SELECT DISTINCT ?uri where { <A> dbp:producer ?uri }
Who built the <A> ?,SELECT DISTINCT ?uri where { <A> dbo:manufacturer ?uri }
Who currently operates the railway lines one of whose stockholder is <A>?,SELECT DISTINCT ?uri where { ?x dbp:owner <A> . ?x dbo:operatedBy ?uri . ?x a dbo:RailwayLine }
Who employed the person famous for the <A>?,SELECT DISTINCT ?uri where { ?x dbo:knownFor <A> . ?x dbp:employer ?uri . ?x a dbo:Person }
Who founded a company which served <A> ?,SELECT DISTINCT ?uri where { ?x dbo:regionServed <A> . ?x dbo:foundedBy ?uri }
Who has manufactured vehicles designed originally by <A>?,SELECT DISTINCT ?uri where { ?x dbo:designCompany <A> . ?x dbo:manufacturer ?uri . ?x a dbo:Automobile }
Who has stock in the railway lines managed by <A>?,SELECT DISTINCT ?uri where { ?x dbp:system <A> . ?x dbp:owner ?uri . ?x a dbo:RailwayLine }
Who is on the board of <A> company?,SELECT DISTINCT ?uri where { ?uri dbo:board <A> }
Who is the builder of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:builder ?uri }
Who is the builder of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:builder ?uri }
Who is the builder of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:builder ?uri }
Who is the builder of <B> and also location of <A> ?,SELECT DISTINCT ?uri where { <B> dbo:builder ?uri . <A> dbo:country ?uri }
Who is the developer of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:developer ?uri }
Who is the maker of the engine of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:engine ?x . ?x dbo:manufacturer ?uri }
Who is the manufacturer of engine of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:engine ?x . ?x dbo:manufacturer ?uri }
Who is the mfr. of the engine used in <A> ?,SELECT DISTINCT ?uri where { <A> dbp:engine ?x . ?x dbo:manufacturer ?uri . ?x a dbo:Engine }
Who is the operator of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:operator ?uri }
Who is the operator of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:operator ?uri }
Who is the owner of  <A> ?,SELECT DISTINCT ?uri where { <A> dbp:owner ?uri }
Who is the owner of  <A> and <B> ?,SELECT DISTINCT ?uri where { <A> dbo:owner ?uri . <B> dbo:owner ?uri }
Who is the owner of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:owner ?uri }
Who is the owner of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:owners ?uri }
Who is the owner of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:owner ?uri }
Who is the owner of <B> which is also the builder of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:owner ?uri . <A> dbo:manufacturer ?uri }
Who is the owner of the bank where <A> works ?,SELECT DISTINCT ?uri where { <A> dbo:occupation ?x . ?x dbp:owner ?uri . ?x a dbo:Bank }
Who is the owner of the bank which owns <A>?,SELECT DISTINCT ?uri where { <A> dbo:owner ?x . ?x dbp:owner ?uri . ?x a dbo:Bank }
Who is the owner of the website which has the label <A> ?,SELECT DISTINCT ?uri where { <A> dbp:label ?x . ?x dbp:owner ?uri . ?x a dbo:Website }
Who is the producer of  <A> ?,SELECT DISTINCT ?uri where { <A> dbp:producer ?uri }
Who is the stock holder of the bank where  <A> works  ?,SELECT DISTINCT ?uri where { <A> dbp:occupation ?x . ?x dbp:owner ?uri . ?x a dbo:Bank }
Who is the stockholder of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:owner ?uri }
Who is the stockholder of the road tunnels operated by the <A>?,SELECT DISTINCT ?uri where { ?x dbp:operator <A> . ?x dbp:owner ?uri . ?x a dbo:RoadTunnel }
Who made <B> and <A> engine?,SELECT DISTINCT ?uri where { <B> dbo:manufacturer ?uri . <A> dbo:manufacturer ?uri }
Who made the engine whose predecessor is <A>?,SELECT DISTINCT ?uri where { ?x dbp:predecessor <A> . ?x dbo:manufacturer ?uri . ?x a dbo:Engine }
Who manages the operator of <A>comma CTA?,SELECT DISTINCT ?uri where { <A> dbp:operator ?x . ?x dbo:operatedBy ?uri }
Who manufactured the <B> and the <A>?,SELECT DISTINCT ?uri where { <B> dbo:manufacturer ?uri . <A> dbo:manufacturer ?uri }
who manufactures <A>?,SELECT DISTINCT ?uri where { <A> dbo:manufacturer ?uri }
Who operates <A> ?,SELECT DISTINCT ?uri where { <A> dbo:operatedBy ?uri }
Who operates <A> ?,SELECT DISTINCT ?uri where { <A> dbo:operatedBy ?uri }
Who operates the <A>?,SELECT DISTINCT ?uri where { <A> dbo:operator ?uri }
who operates the <A>?,SELECT DISTINCT ?uri where { <A> dbo:operatedBy ?uri }
Who owns <A>?,SELECT DISTINCT ?uri where { <A> dbo:owner ?uri }
Who owns <A>?,SELECT DISTINCT ?uri where { <A> dbp:owner ?uri }
Who owns the airport in <A>?,SELECT DISTINCT ?uri where { ?x dbo:city <A> . ?x dbp:owner ?uri . ?x a dbo:Airport }
Who owns the bank where <A> works?,SELECT DISTINCT ?uri where { <A> dbp:institution ?x . ?x dbp:owner ?uri . ?x a dbo:Bank }
Who owns the company that made the <A>?,SELECT DISTINCT ?uri where { ?x dbp:products <A> . ?x dbp:parent ?uri }
Who owns the ford <A> plant?,SELECT DISTINCT ?uri where { <A> dbo:owningOrganisation ?uri }
Who owns the newspaper which was founded by <A>?,SELECT DISTINCT ?uri where { ?x dbp:founder <A> . ?x dbo:owner ?uri . ?x a dbo:Newspaper }
Who owns the radio stations in <A>?,SELECT DISTINCT ?uri where { ?x dbo:city <A> . ?x dbo:owner ?uri . ?x a dbo:RadioStation }
Who owns the railway line which goes through the <A> Station?,SELECT DISTINCT ?uri where { <A> dbp:line ?x . ?x dbp:owner ?uri }
who owns the ship <A>?,SELECT DISTINCT ?uri where { <A> dbo:owner ?uri }
Who owns the tunnels operated by the <A>?,SELECT DISTINCT ?uri where { ?x dbo:operatedBy <A> . ?x dbp:owner ?uri . ?x a dbo:RoadTunnel }
Who produces the trains operated by the <A>?,SELECT DISTINCT ?uri where { ?x dbo:operator <A> . ?x dbo:manufacturer ?uri . ?x a dbo:Train }
Who was the chairman of <B> and also <A> ?,SELECT DISTINCT ?uri where { <A> dbo:chairman ?uri . <B> dbo:chairman ?uri }
Who were the opponents of employees of <A> Earl?,SELECT DISTINCT ?uri where { ?x dbo:employer <A> . ?x dbo:opponent ?uri }
Whose provides the service of  <B> and also products  such <A>?,SELECT DISTINCT ?uri where { ?uri dbp:services <B> . ?uri dbp:products <A> }
With what company is the service <A> associated?,SELECT DISTINCT ?uri where { ?uri dbp:services <A> . ?uri a dbo:Company }
<A> is alma mater to which person?,SELECT DISTINCT ?uri where { ?uri dbp:education <A> . ?uri a dbo:Person }
<A> is made by architects from which University?,SELECT DISTINCT ?uri where { ?x dbp:knownFor <A> . ?x dbp:education ?uri . ?x a dbo:Architect }
Among the universities having <B> as mascot which have <A> as superintendent ?,SELECT DISTINCT ?uri where { ?uri dbp:superintendent <A> . ?uri dbp:mascot <B> . ?uri a dbo:University }
Count everyone who studied at an institute which are in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:campus <A> . ?uri dbp:education ?x }
Count the awards won by the people who graduated from the <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:almaMater <A> . ?x dbo:award ?uri }
Count the number of people who graduated from universities affiliated with the <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:athletics <A> . ?uri dbp:education ?x . ?uri a dbo:Person }
Count the number of schools which are in a city governed by the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:leaderName <A> . ?uri dbp:city ?x . ?uri a dbo:School }
For whom did <B> palyed for which is also had a former student named <A> ?,SELECT DISTINCT ?uri where { <B> dbp:team ?uri . <A> dbp:education ?uri }
From how many different cities have people gone to the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:college <A> . ?x dbp:placeOfBirth ?uri . ?uri a dbo:Place }
From where did <A> do his highscool?,SELECT DISTINCT ?uri where { <A> dbo:highschool ?uri }
Give me a count of schools in <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:city <A> . ?uri a dbo:School }
Give me all the alma mater of the relatives of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:relation ?x . ?x dbp:almaMater ?uri }
How many awards have graduates from <A> earned?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:almaMater <A> . ?x dbp:awards ?uri }
How many other school are there of those whose school is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:school <A> . ?x dbp:school ?uri }
How many schools have a <A> as their mascot?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:mascot <A> . ?uri a dbo:School }
How many universities are in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:athletics <A> }
How many universities are there whose country's capital is <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:capital <A> . ?uri dbo:country ?x . ?uri a dbo:University }
How many universities participate in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:athletics <A> . ?uri a dbo:University }
In how many different highschools have people schooled in <A> studied?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:school <A> . ?x dbp:highschool ?uri . ?uri a dbo:EducationalInstitution }
In how many different people are alumini of the <A> working?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:almaMater <A> . ?x dbo:field ?uri }
In how many places can I find people whose alma mater was in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:almaMater <A> . ?x dbo:residence ?uri . ?uri a dbo:Place }
In which city are the schools whose district is <A>,SELECT DISTINCT ?uri where { ?x dbp:district <A> . ?x dbo:city ?uri . ?x a dbo:School }
In which fields are the graduates of <A> working?,SELECT DISTINCT ?uri where { ?x dbp:almaMater <A> . ?x dbo:field ?uri }
Is <A> a <B> school?,ASK where { <A> dbp:religiousAffiliation <B> }
List all the presidents of the school which had atleast one of the president as <A> ?,SELECT DISTINCT ?uri where { ?x dbo:president <A> . ?x dbo:president ?uri . ?x a dbo:School }
List all the schools of those who went to school named <A> ?,SELECT DISTINCT ?uri where { ?x dbp:school <A> . ?x dbp:school ?uri }
List few schools situated in <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:city <A> . ?uri a dbo:School }
List presidents of the school whose one of the president is <A> ?,SELECT DISTINCT ?uri where { ?x dbo:president <A> . ?x dbp:president ?uri . ?x a dbo:School }
List the alma mater of the congressmen who attended <A> ?,SELECT DISTINCT ?uri where { ?x dbp:almaMater <A> . ?x dbo:almaMater ?uri . ?x a dbo:Congressman }
List the mascot of the universities which are a part of  <A>.,SELECT DISTINCT ?uri where { ?x dbp:athletics <A> . ?x dbp:mascot ?uri . ?x a dbo:University }
List the people educated at <A> and has resting place as <B>?,SELECT DISTINCT ?uri where { ?uri dbo:almaMater <A> . ?uri dbp:restingPlace <B> . ?uri a dbo:Person }
List the state of the universities whose nation is <A> ?,SELECT DISTINCT ?uri where { ?x dbo:country <A> . ?x dbo:state ?uri . ?x a dbo:University }
List the uni. having affiliation with <A> and have a campus in <B> ?,SELECT DISTINCT ?uri where { ?uri dbp:affiliations <A> . ?uri dbo:campus <B> . ?uri a dbo:University }
List the universities from a country where <A> is officially accepted.,SELECT DISTINCT ?uri where { ?x dbo:officialLanguage <A> . ?uri dbo:country ?x . ?uri a dbo:University }
Name a person who was educated in <A> ?,SELECT DISTINCT ?uri where { ?uri dbo:education <A> . ?uri a dbo:Person }
Name a person whose sucessor was <B> and was educated at <A>?,SELECT DISTINCT ?uri where { ?uri dbo:almaMater <A> . ?uri dbp:successor <B> . ?uri a dbo:Person }
Name presidents of the schools which have <A> as one of them ?,SELECT DISTINCT ?uri where { ?x dbo:president <A> . ?x dbp:president ?uri . ?x a dbo:School }
Name some relatives of the people studied in <A>?,SELECT DISTINCT ?uri where { ?x dbo:school <A> . ?x dbo:relative ?uri }
Name some schools with a <A> as their mascot?,SELECT DISTINCT ?uri where { ?uri dbp:mascot <A> . ?uri a dbo:School }
Name the college of the <A> which also has affiliation with  <B>,SELECT DISTINCT ?uri where { <A> dbo:college ?uri . <B> dbp:affiliation ?uri }
Name the common alma mater of the <B> and <A>,SELECT DISTINCT ?uri where { <B> dbo:education ?uri . <A> dbo:education ?uri }
Name the common university of <B> and <A>?,SELECT DISTINCT ?uri where { <B> dbo:university ?uri . <A> dbo:university ?uri }
Name the university which has <A> as superintendent and mascot as <B> ?,SELECT DISTINCT ?uri where { ?uri dbo:superintendent <A> . ?uri dbp:mascot <B> . ?uri a dbo:University }
Name the university whose affiliations's foundation is in <A>?,SELECT DISTINCT ?uri where { ?x dbp:foundation <A> . ?uri dbp:affiliations ?x . ?uri a dbo:University }
Name the university whose affiliations's foundation place is <A>?,SELECT DISTINCT ?uri where { ?x dbo:foundationPlace <A> . ?uri dbp:affiliations ?x . ?uri a dbo:University }
Name the university whose athletic department is called <B> and has a chancellor named <A>?,SELECT DISTINCT ?uri where { ?uri dbo:athletics <B> . ?uri dbp:chancellor <A> . ?uri a dbo:University }
Name the university with affiliations as <B> and campus at <A>?,SELECT DISTINCT ?uri where { ?uri dbp:affiliations <B> . ?uri dbo:campus <A> . ?uri a dbo:University }
Name the university with mascot as <B> and president as <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:mascot <B> . ?uri dbo:president <A> . ?uri a dbo:University }
The people who did their high school in <A> did their college where?,SELECT DISTINCT ?uri where { ?x dbp:highschool <A> . ?x dbo:college ?uri . ?x a dbo:Person }
To which educational institutes is <A> associated to?,SELECT DISTINCT ?uri where { <A> dbp:education ?uri }
To which uni. did  <B> and <A> both once went?,SELECT DISTINCT ?uri where { <B> dbp:education ?uri . <A> dbp:education ?uri }
to which university did bothcomma the <B> and <A> go?,SELECT DISTINCT ?uri where { <B> dbo:university ?uri . <A> dbo:institution ?uri }
What are the nicknames of the schools whose color is <A>?,SELECT DISTINCT ?uri where { ?x dbo:colour <A> . ?x dbp:nickname ?uri . ?x a dbo:School }
What are the school mascots in <A>?,SELECT DISTINCT ?uri where { ?x dbp:district <A> . ?x dbp:mascot ?uri . ?x a dbo:School }
What is the affiliation of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:affiliation ?uri }
What is the affiliation of the hospital where <A> works?,SELECT DISTINCT ?uri where { <A> dbp:workInstitutions ?x . ?x dbp:affiliation ?uri }
What is the alma mater of <A> and <B>?,SELECT DISTINCT ?uri where { <A> dbo:almaMater ?uri . <B> dbo:almaMater ?uri }
What is the alma mater of the <B> and has affiliation with  <A> ?,SELECT DISTINCT ?uri where { <B> dbp:almaMater ?uri . <A> dbp:affiliation ?uri }
What is the alma mater of the <B> which is also the alma mater of <A>?,SELECT DISTINCT ?uri where { <B> dbo:almaMater ?uri . <A> dbp:almaMater ?uri }
What is the alma mater of the senator who is the successor of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:successor ?x . ?x dbp:almaMater ?uri . ?x a dbo:Senator }
What is the almamater of the president whose vice president was <A>?,SELECT DISTINCT ?uri where { ?x dbo:vicePresident <A> . ?x dbo:almaMater ?uri }
What is the almamater of the successor of <A>?,SELECT DISTINCT ?uri where { <A> dbo:successor ?x . ?x dbo:almaMater ?uri }
What is the common affiliation of the <A> and alma mater of the <B>?,SELECT DISTINCT ?uri where { <A> dbp:affiliation ?uri . <B> dbo:almaMater ?uri }
What is the mascot of alma mater of <A>?,SELECT DISTINCT ?uri where { <A> dbp:almaMater ?x . ?x dbp:mascot ?uri }
What is the mascot of the alma mater of <A>?,SELECT DISTINCT ?uri where { <A> dbo:almaMater ?x . ?x dbp:mascot ?uri }
What is the religious affiliation of <A>?,SELECT DISTINCT ?uri where { <A> dbp:religiousAffiliation ?uri }
What is the religious affiliation of the <A> which is also the academic interest of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:religiousAffiliation ?uri . <B> dbp:fields ?uri }
What is the university whose affiliations is <A>?,SELECT DISTINCT ?uri where { ?uri dbp:affiliations <A> . ?uri a dbo:University }
What is the university whose campus are <A> and <B>?,SELECT DISTINCT ?uri where { ?uri dbo:campus <A> . ?uri dbo:campus <B> . ?uri a dbo:University }
What is the university whose campus is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:campus <A> . ?uri a dbo:University }
What nicknames do the universities in <A> have?,SELECT DISTINCT ?uri where { ?x dbp:city <A> . ?x dbp:nickname ?uri . ?x a dbo:University }
What university campuses are situated in <A>?,SELECT DISTINCT ?uri where { ?uri dbo:campus <A> . ?uri a dbo:University }
Where did the employees of <A> study?,SELECT DISTINCT ?uri where { ?x dbp:workInstitutions <A> . ?x dbo:education ?uri }
Where did the graduates of <A> continue their education?,SELECT DISTINCT ?uri where { ?x dbp:highschool <A> . ?x dbo:school ?uri }
Where did the members of <A> study?,SELECT DISTINCT ?uri where { ?x dbo:militaryRank <A> . ?x dbo:almaMater ?uri }
Where did the president studycomma who's the president of <A>?,SELECT DISTINCT ?uri where { <A> dbo:president ?x . ?x dbp:almaMater ?uri }
Where did the president studycomma whose VP was <A>?,SELECT DISTINCT ?uri where { ?x dbo:vicePresident <A> . ?x dbo:almaMater ?uri }
Where else did the graduates of the <A> study?,SELECT DISTINCT ?uri where { ?x dbo:institution <A> . ?x dbp:almaMater ?uri }
Where is the rival school of <A>?,SELECT DISTINCT ?uri where { ?x dbo:rival <A> . ?x dbo:region ?uri . ?x a dbo:School }
Where is the school which is the rival of <A>,SELECT DISTINCT ?uri where { <A> dbo:rival ?x . ?x dbo:region ?uri . ?x a dbo:School }
Where was the deadbody discovered of one of the alumni of <A>?,SELECT DISTINCT ?uri where { ?x dbp:education <A> . ?x dbp:bodyDiscovered ?uri }
Which  institution of the <B> is the alma mater of the <A> ?,SELECT DISTINCT ?uri where { <B> dbo:institution ?uri . <A> dbo:almaMater ?uri }
Which country's people have graduated from <A>?,SELECT DISTINCT ?uri where { ?x dbp:almaMater <A> . ?x dbo:nationality ?uri . ?x a dbo:Person }
Which education center <B> attended which was also the alma mater of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:education ?uri . <A> dbo:almaMater ?uri }
Which education institute of <B> is also the university of <A> ?,SELECT DISTINCT ?uri where { <B> dbo:almaMater ?uri . <A> dbo:university ?uri }
Which educational institutes have campuses at <B> and <A> ?,SELECT DISTINCT ?uri where { ?uri dbo:campus <B> . ?uri dbo:campus <A> . ?uri a dbo:EducationalInstitution }
Which educational institution has <A> as it's affiliation?,SELECT DISTINCT ?uri where { ?uri dbp:affiliations <A> . ?uri a dbo:EducationalInstitution }
Which educational institution of <A> is also the alma mater of <B> ?,SELECT DISTINCT ?uri where { <A> dbo:education ?uri . <B> dbo:education ?uri }
Which high school of <A> is also the nearest city of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:highSchool ?uri . <B> dbp:nearestCity ?uri }
Which high school of the <A> also was the palce hwer <B> was recorded ?,SELECT DISTINCT ?uri where { <A> dbp:highSchool ?uri . <B> dbo:recordedIn ?uri }
Which institution of the <A> is also the alma mater of <B> ?,SELECT DISTINCT ?uri where { <A> dbo:institution ?uri . <B> dbo:almaMater ?uri }
Which is the university of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:university ?uri }
Which licensee of the <A> is also the alma mater of the <B> ?,SELECT DISTINCT ?uri where { <A> dbp:licensee ?uri . <B> dbo:almaMater ?uri }
Which sports are played at both the <B> and <A>?,SELECT DISTINCT ?uri where { <B> dbo:sport ?uri . <A> dbo:sport ?uri }
Which sports are played at institues in <A>?,SELECT DISTINCT ?uri where { ?x dbo:city <A> . ?x dbo:sport ?uri . ?x a dbo:EducationalInstitution }
Which sports are played in schools affiliated with the <A>?,SELECT DISTINCT ?uri where { ?x dbp:religiousAffiliation <A> . ?x dbo:sport ?uri . ?x a dbo:School }
Which sports are played in schools founded by <A>?,SELECT DISTINCT ?uri where { ?x dbp:founder <A> . ?x dbo:sport ?uri . ?x a dbo:School }
Which sports are played in the school which runs the <A>?,SELECT DISTINCT ?uri where { <A> dbp:operator ?x . ?x dbo:sport ?uri }
Which sports are played typically in <A>?,SELECT DISTINCT ?uri where { ?x dbp:schooltype <A> . ?x dbo:sport ?uri }
Which sports exist in the universities whose president is <A>?,SELECT DISTINCT ?uri where { ?x dbo:president <A> . ?x dbo:sport ?uri . ?x a dbo:University }
Which training center of <A> has also alumni named <B> ?,SELECT DISTINCT ?uri where { <A> dbp:training ?uri . <B> dbp:education ?uri }
Which universit's affiliation is with <A>. and has campus at <B> ?,SELECT DISTINCT ?uri where { ?uri dbp:affiliations <A> . ?uri dbo:campus <B> . ?uri a dbo:University }
Which universities are alma mater to <A>?,SELECT DISTINCT ?uri where { <A> dbp:almaMater ?uri }
Which universities are also known as the <A>?,SELECT DISTINCT ?uri where { ?uri dbp:nickname <A> . ?uri a dbo:University }
Which university attended by <B> and education institute of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:education ?uri . <A> dbo:education ?uri }
