Who are the politicians whose death place is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:deathPlace <A> . ?uri a dbo:Politician }
Who had headed the governmental agencies whose admin HQ was in <A>?,SELECT DISTINCT ?uri where { ?x dbo:headquarter <A> . ?x dbo:leader ?uri . ?x a dbo:GovernmentAgency }
Who is  office holder of constituencies <<B> ?,SELECT DISTINCT ?uri where { ?uri dbp:constituency <A> . ?uri dbp:constituency <B> . ?uri a dbo:OfficeHolder }
Who is buried at the place governed by <A>?,SELECT DISTINCT ?uri where { ?x dbp:governingBody <A> . ?uri dbp:restingplace ?x }
Who is the chancellor of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:chancellor ?uri }
Who is the common prime minster of <B>r and <A> ?,SELECT DISTINCT ?uri where { <B> dbo:primeMinister ?uri . <A> dbp:primeminister ?uri }
Who is the governor of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:governor ?uri }
Who is the leader of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:leader ?uri }
Who is the leader of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:leaderName ?uri }
Who is the leader of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:leaderName ?uri }
Who is the leader of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:leader ?uri }
Who is the leader of the <A> and <B>?,SELECT DISTINCT ?uri where { <A> dbo:leader ?uri . <B> dbo:leader ?uri }
Who is the leader of the town where the <A> originates?,SELECT DISTINCT ?uri where { <A> dbo:origin ?x . ?x dbo:leaderName ?uri . ?x a dbo:Town }
Who is the mayor of the city under which is the constituency of <A>?,SELECT DISTINCT ?uri where { <A> dbp:constituency ?x . ?x dbo:leaderName ?uri }
Who is the monarch of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:monarch ?uri }
Who is the office holder for constituencies  <A> and <B>?,SELECT DISTINCT ?uri where { ?uri dbp:constituency <A> . ?uri dbp:constituency <B> . ?uri a dbo:OfficeHolder }
Who is the office holder whose deputy was <A> and predecessor was <B>?,SELECT DISTINCT ?uri where { ?uri dbp:deputy <A> . ?uri dbo:predecessor <B> . ?uri a dbo:OfficeHolder }
Who is the office holder whose resting place is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:restingPlace <A> . ?uri a dbo:OfficeHolder }
Who is the office holder with deputies as <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbp:deputy <B> . ?uri dbp:deputy <A> . ?uri a dbo:OfficeHolder }
Who is the political figure whose military branch is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:militaryBranch <A> }
Who is the President of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:president ?uri }
Who is the president of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:president ?uri }
Who is the president of <A> nad <B> ?,SELECT DISTINCT ?uri where { <A> dbp:president ?uri . <B> dbo:president ?uri }
Who is the President of the <A> and <B> ?,SELECT DISTINCT ?uri where { <A> dbp:president ?uri . <B> dbp:president ?uri }
Who is the prime minister of <A> who is also the minister of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:primeminister ?uri . <B> dbo:primeMinister ?uri }
Who is the prime minister of the successor of <A>?,SELECT DISTINCT ?uri where { <A> dbo:successor ?x . ?x dbp:primeminister ?uri }
Who is the prime minister that <A> served?,SELECT DISTINCT ?uri where { <A> dbp:primeminister ?uri }
Who is the vice president of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:vicePresident ?uri }
Who preceded <A> as an office holder?,SELECT DISTINCT ?uri where { ?uri dbo:predecessor <A> . ?uri a dbo:OfficeHolder }
Who represent the constituencies of <B> and <A>,SELECT DISTINCT ?uri where { ?uri dbp:constituency <B> . ?uri dbp:constituency <A> }
Who served a vice president buried in <A>?,SELECT DISTINCT ?uri where { ?x dbp:restingplace <A> . ?uri dbo:vicePresident ?x }
Who was the PM under which <A> served?,SELECT DISTINCT ?uri where { <A> dbo:primeMinister ?uri }
Who was the president at the time when both <A> and <B> held a position in US political framework?,SELECT DISTINCT ?uri where { <A> dbp:president ?uri . <B> dbp:president ?uri }
Who was the president under which people won the <A> ?,SELECT DISTINCT ?uri where { <A> dbp:leader ?x . ?x dbp:president ?uri . ?x a dbo:Person }
Who was the president under whomcomma a governor participated in Shay'<A>?,SELECT DISTINCT ?uri where { ?x dbo:battle <A> . ?x dbp:president ?uri . ?x a dbo:Governor }
Who was the prime minister under which the predecessor of <A>,SELECT DISTINCT ?uri where { ?x dbp:successor <A> . ?x dbp:primeminister ?uri }
Who was the vice president under which <A> served?,SELECT DISTINCT ?uri where { <A> dbo:vicePresident ?uri }
Who were all the people in office when <A> was the PM?,SELECT DISTINCT ?uri where { ?uri dbo:primeMinister <A> }
Who were some governmental heads in <A>?,SELECT DISTINCT ?uri where { ?x dbo:jurisdiction <A> . ?x dbo:leader ?uri }
Who were the head of government agencies working in the <A>?,SELECT DISTINCT ?uri where { ?x dbp:jurisdiction <A> . ?x dbo:leader ?uri . ?x a dbo:GovernmentAgency }
Whose constituency is <A>,SELECT DISTINCT ?uri where { ?uri dbp:constituency <A> }
Whose leaders are <A> and <B>?,SELECT DISTINCT ?uri where { ?uri dbo:leader <A> . ?uri dbo:leader <B> }
Whose mayors are affiliated with <A>?,SELECT DISTINCT ?uri where { ?x dbp:affiliation <A> . ?uri dbo:leaderName ?x }
Whose network's parent organisation is <A>?,SELECT DISTINCT ?uri where { ?x dbo:parentOrganisation <A> . ?uri dbo:network ?x }
Whose shrines are in a place governed by <A>?,SELECT DISTINCT ?uri where { ?x dbp:leaderName <A> . ?uri dbo:majorShrine ?x }
<B> and <A> are two followers of which religion?,SELECT DISTINCT ?uri where { <B> dbp:religion ?uri . <A> dbp:religion ?uri }
<B> follows what religioncomma which once employed <A> too?,SELECT DISTINCT ?uri where { <B> dbp:religion ?uri . <A> dbo:occupation ?uri }
<B> is affiliated to <A> Religion,ASK where { <B> dbp:religiousAffiliation <A> }
Count all the <A>.,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:religion <A> }
Count number of people who follow a religion which has an important office in <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:headquarters <A> . ?uri dbo:religion ?x . ?uri a dbo:Person }
Count the different religions followed by <A> in military.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:militaryRank <A> . ?x dbo:religion ?uri }
Count the different religions practiced by people who are in the <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:party <A> . ?x dbo:religion ?uri }
Count the number of different religions that <A> have followed?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:militaryRank <A> . ?x dbo:religion ?uri }
Count the number of religions followed by <A> members.,SELECT DISTINCT COUNT(?uri) where { ?x dbp:party <A> . ?x dbo:religion ?uri }
Count the number of religions followed by <A> members.,SELECT DISTINCT COUNT(?uri) where { ?x dbp:party <A> . ?x dbo:religion ?uri }
Count the number of religions followed by the alumini of <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:almaMater <A> . ?x dbo:religion ?uri }
Count the religions followed by people living in <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbp:residence <A> . ?x dbp:religion ?uri }
Count the total religions followed by the ones living in <A>.,SELECT DISTINCT COUNT(?uri) where { ?x dbp:residence <A> . ?x dbp:religion ?uri }
From which state do the <A> come?,SELECT DISTINCT ?uri where { ?x dbo:religion <A> . ?x dbo:stateOfOrigin ?uri }
How many different religions have <A> followed?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:profession <A> . ?x dbo:religion ?uri }
How many major shrine are therecomma of the saints whose beatified by <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:beatifiedBy <A> . ?x dbo:majorShrine ?uri }
How many religion's commanders have served in the <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbp:notableCommanders ?x . ?x dbo:religion ?uri }
How many religion's people have died in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:deathPlace <A> . ?x dbo:religion ?uri }
How many religions are followed amongst the people who've worked in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:militaryBranch <A> . ?x dbo:religion ?uri }
How many religions are followed by organizations which are internationally known as the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:international <A> . ?x dbo:religion ?uri }
How many religions are followed by the group whose architectural style can be seen on <A>?,SELECT DISTINCT COUNT(?uri) where { <A> dbp:architecturalStyle ?x . ?x dbo:religion ?uri . ?x a dbo:EthnicGroup }
How many religions are followed by the people in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:militaryBranch <A> . ?x dbo:religion ?uri }
How many religions are practiced by <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:profession <A> . ?x dbp:religion ?uri }
How many religions have the relatives of <A> followed?,SELECT DISTINCT COUNT(?uri) where { <A> dbp:related ?x . ?x dbo:religion ?uri }
How many saints have been venerated in <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:veneratedIn <A> . ?uri a dbo:Saint }
How many total religions are followed by people whose hometown is somewhere in <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:hometown <A> . ?x dbp:religion ?uri }
In which religions are both <B> and <A> reverred?,SELECT DISTINCT ?uri where { <B> dbp:veneratedIn ?uri . <A> dbp:veneratedIn ?uri }
In which sects were the aristocrats includedcomma who were buried in <A>?,SELECT DISTINCT ?uri where { ?x dbp:majorShrine <A> . ?x dbp:veneratedIn ?uri . ?x a dbo:Royalty }
List all the major shrines of the saints which has one of the shrines as <A> ?,SELECT DISTINCT ?uri where { ?x dbo:majorShrine <A> . ?x dbo:majorShrine ?uri . ?x a dbo:Saint }
List the common relegion affiliation of <A> <B> ?,SELECT DISTINCT ?uri where { <A> dbp:religion ?uri . <B> dbo:religion ?uri }
List the major shrines of <A>?,SELECT DISTINCT ?uri where { <A> dbp:majorShrine ?uri }
List the major shrines of the saints whose one of the shrine is <A>'s Church ?,SELECT DISTINCT ?uri where { ?x dbp:majorShrine <A> . ?x dbo:majorShrine ?uri . ?x a dbo:Saint }
List the people with <A> as their religious belief?,SELECT DISTINCT ?uri where { ?uri dbo:religion <A> . ?uri a dbo:Person }
List the relegion of <A> which is also the life stance of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:affiliation ?uri . <B> dbo:religion ?uri }
List the religion of people in the Cambodian <A>?,SELECT DISTINCT ?uri where { ?x dbo:otherParty <A> . ?x dbo:religion ?uri . ?x a dbo:Person }
List the religions of the commanders of <A>.,SELECT DISTINCT ?uri where { <A> dbp:notableCommanders ?x . ?x dbo:religion ?uri }
List the saints venerated in <B> having major shrine as <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:majorShrine <A> . ?uri dbo:veneratedIn <B> . ?uri a dbo:Saint }
List the shrines of the saint whose one of the shrine is <A> ?,SELECT DISTINCT ?uri where { ?x dbo:majorShrine <A> . ?x dbo:majorShrine ?uri . ?x a dbo:Saint }
Name the major shrine of <A>?,SELECT DISTINCT ?uri where { <A> dbo:majorShrine ?uri }
Name the religious affiliation of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:religion ?uri }
Name the saint whose major shrine is in <B> and was canonized by <A>?,SELECT DISTINCT ?uri where { ?uri dbo:majorShrine <B> . ?uri dbp:canonizedBy <A> . ?uri a dbo:Saint }
People in the <A> follow which religion?,SELECT DISTINCT ?uri where { ?x dbp:branch <A> . ?x dbo:religion ?uri . ?x a dbo:Person }
People of which religion have been the members of parliamentcomma and are from the <A>?,SELECT DISTINCT ?uri where { ?x dbo:region <A> . ?x dbo:religion ?uri . ?x a dbo:MemberOfParliament }
Relatives of <A> used to follow which religions?,SELECT DISTINCT ?uri where { <A> dbo:relative ?x . ?x dbo:veneratedIn ?uri }
State the religion of the person known for <A> ?,SELECT DISTINCT ?uri where { ?x dbo:knownFor <A> . ?x dbo:religion ?uri }
The pope whose shrine is in <A> was venerated in which sects?,SELECT DISTINCT ?uri where { ?x dbp:majorShrine <A> . ?x dbp:veneratedIn ?uri . ?x a dbo:Pope }
The president who was in office when <A> was the PM followed which religion?,SELECT DISTINCT ?uri where { ?x dbp:primeminister <A> . ?x dbo:religion ?uri . ?x a dbo:President }
The Prime minister who worked in the <A> follows which religion?,SELECT DISTINCT ?uri where { ?x dbo:militaryBranch <A> . ?x dbo:religion ?uri . ?x a dbo:PrimeMinister }
The successor of <A> belongs to which religion?,SELECT DISTINCT ?uri where { <A> dbo:successor ?x . ?x dbo:region ?uri }
To which religion does the commander of <A> belong?,SELECT DISTINCT ?uri where { <A> dbo:commander ?x . ?x dbo:religion ?uri }
What are all the religions in which <B> and <A> are important?,SELECT DISTINCT ?uri where { <B> dbp:veneratedIn ?uri . <A> dbp:veneratedIn ?uri }
What are all the religions that have been followed by the <A>?,SELECT DISTINCT ?uri where { ?x dbo:profession <A> . ?x dbo:religion ?uri }
What are the different religions followed by presidents whose prime minister was <A>?,SELECT DISTINCT ?uri where { ?x dbp:primeminister <A> . ?x dbo:religion ?uri . ?x a dbo:President }
What are the veneration of the one for which there's a major shrine in <A>?,SELECT DISTINCT ?uri where { ?x dbp:majorShrine <A> . ?x dbp:veneratedIn ?uri }
What common relegion affiliation exists for <A> and <B> ?,SELECT DISTINCT ?uri where { <A> dbo:religion ?uri . <B> dbp:religiousAffiliation ?uri }
What faith do <A> and <B> follow?,SELECT DISTINCT ?uri where { <A> dbo:religion ?uri . <B> dbo:religion ?uri }
What faith of <B> is also the acadmeic interest of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:fields ?uri . <B> dbp:religion ?uri }
What is the common ideology followed by <B> and <A> ?,SELECT DISTINCT ?uri where { <B> dbp:religion ?uri . <A> dbo:ideology ?uri }
What is the common relegion of <B>  and the country where <A> is celebrated ?,SELECT DISTINCT ?uri where { <B> dbo:religion ?uri . <A> dbo:country ?uri }
What is the denomination of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:religion ?uri }
What is the faith of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:religion ?uri }
What is the faith of the <B> and religious affiliation of the <A>?,SELECT DISTINCT ?uri where { <B> dbo:religion ?uri . <A> dbp:religiousAffiliation ?uri }
What is the life stance of the ethnic groups related to <A> ?,SELECT DISTINCT ?uri where { ?x dbo:related <A> . ?x dbo:religion ?uri . ?x a dbo:EthnicGroup }
What is the location of the pope whose major shrine is <A> ?,SELECT DISTINCT ?uri where { ?x dbp:majorShrine <A> . ?x dbp:birthPlace ?uri . ?x a dbo:Pope }
What is the major shrine of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:majorShrine ?uri }
What is the major shrine of the monarchs whose successor is <A>?,SELECT DISTINCT ?uri where { ?x dbo:successor <A> . ?x dbp:majorShrine ?uri . ?x a dbo:Monarch }
What is the relegious affiliations of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:religion ?uri }
What is the religion of <A>?,SELECT DISTINCT ?uri where { <A> dbo:religion ?uri }
What is the religion of the ethnic group to which <A> belongs?,SELECT DISTINCT ?uri where { <A> dbo:ethnicity ?x . ?x dbo:religion ?uri . ?x a dbo:EthnicGroup }
What is the religion of the ethnic group to which the relatives of <A> belong?,SELECT DISTINCT ?uri where { <A> dbp:related ?x . ?x dbo:religion ?uri . ?x a dbo:EthnicGroup }
What is the religion of the governors whose office is the <A>?,SELECT DISTINCT ?uri where { ?x dbp:office <A> . ?x dbo:religion ?uri . ?x a dbo:Governor }
What is the religion of the leader of <A>?,SELECT DISTINCT ?uri where { <A> dbp:leader ?x . ?x dbo:religion ?uri }
What is the religion of the member of parliament who is a relative of <A>?,SELECT DISTINCT ?uri where { ?x dbo:relation <A> . ?x dbo:religion ?uri . ?x a dbo:MemberOfParliament }
What is the religion of the ones in the <A>?,SELECT DISTINCT ?uri where { ?x dbo:militaryBranch <A> . ?x dbo:religion ?uri }
What is the religion of the person who founded the <A> magazine?,SELECT DISTINCT ?uri where { <A> dbp:founder ?x . ?x dbo:religion ?uri . ?x a dbo:Person }
What is the religion of the person who is in the cast of <A>> ?,SELECT DISTINCT ?uri where { <A> dbo:starring ?x . ?x dbp:religion ?uri . ?x a dbo:Person }
What is the religion of the president who won the <A> ?,SELECT DISTINCT ?uri where { <A> dbp:leader ?x . ?x dbo:religion ?uri }
What is the religion of the relatives of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:relative ?x . ?x dbo:religion ?uri }
What is the religion of the relatives of <A>?,SELECT DISTINCT ?uri where { ?x dbo:relation <A> . ?x dbo:religion ?uri }
What is the religion of the successor of <A>?,SELECT DISTINCT ?uri where { <A> dbo:successor ?x . ?x dbo:religion ?uri }
What is the total number of religions that <A> have followed?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:profession <A> . ?x dbo:religion ?uri }
What is the venerated in of the <B> and religion of the <A>,SELECT DISTINCT ?uri where { <B> dbp:veneratedIn ?uri . <A> dbp:religion ?uri }
What relegious affiliation of <A> was canonized by <B> ?,SELECT DISTINCT ?uri where { <B> dbo:canonizedBy ?uri . <A> dbo:religion ?uri }
What religion did <A> follow?,SELECT DISTINCT ?uri where { <A> dbo:religion ?uri }
What religion did the president follow which was served by <A>?,SELECT DISTINCT ?uri where { <A> dbp:president ?x . ?x dbo:religion ?uri }
What religion did the spouse of <A> follow?,SELECT DISTINCT ?uri where { <A> dbp:spouse ?x . ?x dbo:religion ?uri }
What religion do people of the country of <A> follow?,SELECT DISTINCT ?uri where { <A> dbo:nationality ?x . ?x dbo:religion ?uri }
What religion do the <B> and <A> both follow?,SELECT DISTINCT ?uri where { <B> dbp:religiousAffiliation ?uri . <A> dbp:religiousAffiliation ?uri }
What religion does <B> and <A> follow?,SELECT DISTINCT ?uri where { <B> dbp:religion ?uri . <A> dbo:religion ?uri }
What religion is <A> from?,SELECT DISTINCT ?uri where { ?x dbp:birthName <A> . ?x dbp:religion ?uri }
What religion is followed by the commander of <A>?,SELECT DISTINCT ?uri where { <A> dbo:notableCommander ?x . ?x dbo:religion ?uri }
What religion is practiced by <B>comma and many others <A>?,SELECT DISTINCT ?uri where { <A> dbo:religion ?uri . <B> dbp:religion ?uri }
What religions are followed by <A>?,SELECT DISTINCT ?uri where { ?x dbo:profession <A> . ?x dbo:religion ?uri }
What religions are followed by members of the societies whose architectural influences can be seen on the <A> ?,SELECT DISTINCT ?uri where { <A> dbp:architecturalStyle ?x . ?x dbo:religion ?uri }
What religions do <A> typically follow?,SELECT DISTINCT ?uri where { ?x dbo:profession <A> . ?x dbp:religion ?uri }
What's the religion of the winner of <A>?,SELECT DISTINCT ?uri where { <A> dbp:leader ?x . ?x dbo:religion ?uri }
Where are the shrines of the saints who were beatified by <A>?,SELECT DISTINCT ?uri where { ?x dbp:beatifiedBy <A> . ?x dbo:majorShrine ?uri . ?x a dbo:Saint }
Which fields of the <B> is also the faith of <A> ?,SELECT DISTINCT ?uri where { <B> dbp:fields ?uri . <A> dbo:religion ?uri }
Which idelogy of the <A> is also the  faith of <B> ?,SELECT DISTINCT ?uri where { <A> dbo:ideology ?uri . <B> dbo:religion ?uri }
Which major shrine of <A> is the palce of death of <B> ?,SELECT DISTINCT ?uri where { <A> dbo:majorShrine ?uri . <B> dbp:placeOfDeath ?uri }
Which religion did both <B> and <A> follow?,SELECT DISTINCT ?uri where { <B> dbo:religion ?uri . <A> dbo:religion ?uri }
Which religion do the people followcomma whose constituency is <A>?,SELECT DISTINCT ?uri where { ?x dbp:constituency <A> . ?x dbp:religion ?uri . ?x a dbo:Person }
Which religion does the leader of <A> follow?,SELECT DISTINCT ?uri where { <A> dbp:leaderName ?x . ?x dbo:religion ?uri }
Which religion followers are in the <A>?,SELECT DISTINCT ?uri where { ?x dbo:militaryBranch <A> . ?x dbo:religion ?uri }
Which religion followers are the members of <A>?,SELECT DISTINCT ?uri where { ?x dbp:party <A> . ?x dbo:religion ?uri }
Which religion is followed by people in the family of <A>?,SELECT DISTINCT ?uri where { ?x dbp:family <A> . ?x dbo:religion ?uri . ?x a dbo:Person }
Which religion is followed by the PM who was served by <A>?,SELECT DISTINCT ?uri where { <A> dbp:primeminister ?x . ?x dbo:religion ?uri }
Which religion is prevalent in the schools of the <A>?,SELECT DISTINCT ?uri where { ?x dbp:region <A> . ?x dbp:denomination ?uri . ?x a dbo:School }
Which religion's people are member of <A>?,SELECT DISTINCT ?uri where { ?x dbp:party <A> . ?x dbo:religion ?uri . ?x a dbo:Person }
Which religions are followed by people in <A>?,SELECT DISTINCT ?uri where { ?x dbp:residence <A> . ?x dbp:religion ?uri . ?x a dbo:Person }
Which religions are practiced in <A>?,SELECT DISTINCT ?uri where { ?x dbo:hometown <A> . ?x dbp:religion ?uri }
Which religions' people fought in the <A>,SELECT DISTINCT ?uri where { <A> dbp:combatant ?x . ?x dbo:religion ?uri }
Which saints were the messengers of <A>?,SELECT DISTINCT ?uri where { ?uri dbo:veneratedIn <A> . ?uri a dbo:Saint }
Who  has these major shrines  : <A> and <B>?,SELECT DISTINCT ?uri where { ?uri dbo:majorShrine <A> . ?uri dbo:majorShrine <B> }
Who are some people whose relation is hqed in <A>?,SELECT DISTINCT ?uri where { ?x dbp:headquarters <A> . ?uri dbo:religion ?x }
Who follow religions led by <A>?,SELECT DISTINCT ?uri where { ?x dbp:leaderName <A> . ?uri dbo:religion ?x }
Whose shrine is in <A>?,SELECT DISTINCT ?uri where { ?uri dbp:majorShrine <A> }
Where is the tombstone of the successor of <A>?,SELECT DISTINCT ?uri where { <A> dbp:successor ?x . ?x dbo:restingPlace ?uri }
<A> is father to which royalty?,SELECT DISTINCT ?uri where { ?uri dbp:mother <A> }
Count the number of families of the <A> kingdom.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:kingdom <A> . ?x dbo:family ?uri }
Give me a count of royalties buried in <A> ?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:placeOfBurial <A> . ?uri a dbo:Royalty }
How many kings and queens have died in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:deathPlace <A> }
In which sects was the aristocrat veneratedcomma whose parent is <A>?,SELECT DISTINCT ?uri where { ?x dbo:parent <A> . ?x dbp:veneratedIn ?uri . ?x a dbo:Royalty }
List the graves of the royalities which have been buried at <A> ?,SELECT DISTINCT ?uri where { ?x dbp:placeOfBurial <A> . ?x dbp:placeOfBurial ?uri . ?x a dbo:Royalty }
List the people with final resting place as <B> and has <A> as predecessor?,SELECT DISTINCT ?uri where { ?uri dbo:restingPlace <B> . ?uri dbp:predecessor <A> . ?uri a dbo:Person }
List the tomb of the royalties whose burial place is <A> ?,SELECT DISTINCT ?uri where { ?x dbp:placeOfBurial <A> . ?x dbp:placeOfBurial ?uri . ?x a dbo:Royalty }
Name a queen whose parent is <B> and consort is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:parent <B> . ?uri dbp:spouse <A> . ?uri a dbo:Royalty }
Name a royalty whose one of the child is <B>  and is associated with <A>?,SELECT DISTINCT ?uri where { ?uri dbp:children <B> . ?uri dbo:associate <A> }
Name the royalty whose daughter was <B> married to <A>?,SELECT DISTINCT ?uri where { ?uri dbp:mother <B> . ?uri dbo:spouse <A> . ?uri a dbo:Royalty }
Name the royalty whose spouse was <A> and one of his parent was <B>?,SELECT DISTINCT ?uri where { ?uri dbp:mother <A> . ?uri dbo:parent <B> . ?uri a dbo:Royalty }
What is the birth location of the pope who was canonized by <A>?,SELECT DISTINCT ?uri where { <A> dbo:canonizedBy ?x . ?x dbp:birthPlace ?uri . ?x a dbo:Pope }
What is the common location of  tomb of the <B> and <A>,SELECT DISTINCT ?uri where { <B> dbp:placeOfBurial ?uri . <A> dbp:placeOfBurial ?uri }
What is the place of death of the royalties one of whose parents was <A>?,SELECT DISTINCT ?uri where { ?x dbo:parent <A> . ?x dbp:deathPlace ?uri . ?x a dbo:Royalty }
What is the resting place of the person who is the successor of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:successor ?x . ?x dbo:restingPlace ?uri . ?x a dbo:Person }
Where are the tombs of kings and queens who have died in <A>?,SELECT DISTINCT ?uri where { ?x dbp:placeOfDeath <A> . ?x dbp:placeOfBurial ?uri . ?x a dbo:Royalty }
Where did the aristocrats die whose mother was <A>?,SELECT DISTINCT ?uri where { ?x dbp:mother <A> . ?x dbp:deathPlace ?uri . ?x a dbo:Royalty }
Where is the king buried whose predecessor was <A>?,SELECT DISTINCT ?uri where { ?x dbp:predecessor <A> . ?x dbp:placeOfBurial ?uri . ?x a dbo:Monarch }
Which <B> consort is <A>?,SELECT DISTINCT ?uri where { ?uri dbp:rank <B> . ?uri dbp:spouse <A> }
Which royal people are buried in <A>?,SELECT DISTINCT ?uri where { ?uri dbp:placeOfBurial <A> . ?uri a dbo:Royalty }
Which royal person married the successor of <A>?,SELECT DISTINCT ?uri where { ?x dbp:predecessor <A> . ?uri dbp:spouse ?x . ?uri a dbo:Royalty }
Which royalty was married to <A> and had mother named <B>,SELECT DISTINCT ?uri where { ?uri dbp:mother <B> . ?uri dbp:spouse <A> . ?uri a dbo:Royalty }
Which royalty's spouse is <A>?,SELECT DISTINCT ?uri where { ?uri dbo:spouse <A> . ?uri a dbo:Royalty }
Who all have succeeded the kings buried in <A>?,SELECT DISTINCT ?uri where { ?x dbp:placeOfBurial <A> . ?x dbo:successor ?uri . ?x a dbo:Royalty }
Who astronaut from <B> was on the mission of <A>?,SELECT DISTINCT ?uri where { ?uri dbp:mission <A> . ?uri dbp:type <B> . ?uri a dbo:Astronaut }
<A> and <B> belong to which species?,SELECT DISTINCT ?uri where { <A> dbo:species ?uri . <B> dbo:species ?uri }
<A> compiled journals of which field?,SELECT DISTINCT ?uri where { ?x dbp:editor <A> . ?x dbp:discipline ?uri }
<A> has been awarded to which scientists?,SELECT DISTINCT ?uri where { ?uri dbp:awards <A> . ?uri a dbo:Scientist }
<A> was doctoral supervisor of which scientist ?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralAdvisor <A> . ?uri a dbo:Scientist }
<A> was the advisor of how many people?,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:doctoralAdvisor <A> }
Among the scientist known for <A> who had a doctoral student named <B> ?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralStudents <B> . ?uri dbp:knownFor <A> . ?uri a dbo:Scientist }
Amongst the winner of <B>comma who has <A> doctoral supervisor ?,SELECT DISTINCT ?uri where { ?uri dbp:doctoralAdvisor <A> . ?uri dbp:prizes <B> }
Count  the journals in the field of <A>.,SELECT DISTINCT COUNT(?uri) where { ?uri dbp:discipline <A> . ?uri a dbo:AcademicJournal }
Count the  total number of mammals whose phylum is <A> and order (taxonomy) is <B>?,SELECT DISTINCT COUNT(?uri) where { ?uri dbo:phylum <A> . ?uri dbo:order <B> }
Count the different number of academic areas covered by publications of <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:publisher <A> . ?x dbo:academicDiscipline ?uri }
Count the different origins of members of the <A> species.,SELECT DISTINCT COUNT(?uri) where { ?x dbo:species <A> . ?x dbo:origin ?uri . ?uri a dbo:Place }
Count the number of  fields of the scientists whose one of the fields is <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:fields <A> . ?x dbp:fields ?uri }
Count the number of fileds of the scientist whose one of the interest is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:fields <A> . ?x dbp:fields ?uri }
Count the PhD students whose thesis are supervised by <A> winners?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:prizes <A> . ?x dbp:doctoralStudents ?uri }
Count the total number of academic discipline of the journals whose one of the academic discipline is <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:academicDiscipline <A> . ?x dbo:academicDiscipline ?uri }
Count the total number of launch site of the rockets which have been launched form <A> ?,SELECT DISTINCT COUNT(?uri) where { ?x dbo:launchSite <A> . ?x dbo:launchSite ?uri }
Did <A> invent <B>?,ASK where { <B> dbp:discoverer <A> }
